train.size,model,accuracy.percent
2,baseline_0,0
2,unsup_BIC_1,83.3333333333333
2,unreg_linear_1,
2,unreg_linear_2,
2,L1reg_linear_117,
4,baseline_0,0
4,unsup_BIC_1,83.3333333333333
4,unreg_linear_1,
4,unreg_linear_2,
4,L1reg_linear_117,
6,baseline_0,0
6,unsup_BIC_1,83.3333333333333
6,unreg_linear_1,
6,unreg_linear_2,
6,L1reg_linear_117,
8,baseline_0,0
8,unsup_BIC_1,83.3333333333333
8,unreg_linear_1,
8,unreg_linear_2,
8,L1reg_linear_117,
10,baseline_0,0
10,unsup_BIC_1,83.3333333333333
10,unreg_linear_1,
10,unreg_linear_2,
10,L1reg_linear_117,
12,baseline_0,2.77777777777778
12,unsup_BIC_1,83.3333333333333
12,unreg_linear_1,86.1111111111111
12,unreg_linear_2,36.1111111111111
12,L1reg_linear_117,
14,baseline_0,61.1111111111111
14,unsup_BIC_1,83.3333333333333
14,unreg_linear_1,100
14,unreg_linear_2,100
14,L1reg_linear_117,
16,baseline_0,75
16,unsup_BIC_1,83.3333333333333
16,unreg_linear_1,100
16,unreg_linear_2,80.5555555555556
16,L1reg_linear_117,
18,baseline_0,75
18,unsup_BIC_1,83.3333333333333
18,unreg_linear_1,100
18,unreg_linear_2,100
18,L1reg_linear_117,
20,baseline_0,75
20,unsup_BIC_1,83.3333333333333
20,unreg_linear_1,100
20,unreg_linear_2,100
20,L1reg_linear_117,83.3333333333333
25,baseline_0,75
25,unsup_BIC_1,83.3333333333333
25,unreg_linear_1,100
25,unreg_linear_2,100
25,L1reg_linear_117,83.3333333333333
30,baseline_0,63.8888888888889
30,unsup_BIC_1,83.3333333333333
30,unreg_linear_1,100
30,unreg_linear_2,100
30,L1reg_linear_117,88.8888888888889
35,baseline_0,63.8888888888889
35,unsup_BIC_1,83.3333333333333
35,unreg_linear_1,100
35,unreg_linear_2,100
35,L1reg_linear_117,75
40,baseline_0,63.8888888888889
40,unsup_BIC_1,83.3333333333333
40,unreg_linear_1,100
40,unreg_linear_2,100
40,L1reg_linear_117,75
45,baseline_0,63.8888888888889
45,unsup_BIC_1,83.3333333333333
45,unreg_linear_1,100
45,unreg_linear_2,100
45,L1reg_linear_117,94.4444444444444
50,baseline_0,63.8888888888889
50,unsup_BIC_1,83.3333333333333
50,unreg_linear_1,100
50,unreg_linear_2,100
50,L1reg_linear_117,80.5555555555556
55,baseline_0,63.8888888888889
55,unsup_BIC_1,83.3333333333333
55,unreg_linear_1,100
55,unreg_linear_2,100
55,L1reg_linear_117,94.4444444444444
60,baseline_0,47.2222222222222
60,unsup_BIC_1,83.3333333333333
60,unreg_linear_1,100
60,unreg_linear_2,100
60,L1reg_linear_117,94.4444444444444
65,baseline_0,47.2222222222222
65,unsup_BIC_1,83.3333333333333
65,unreg_linear_1,100
65,unreg_linear_2,100
65,L1reg_linear_117,94.4444444444444
70,baseline_0,47.2222222222222
70,unsup_BIC_1,83.3333333333333
70,unreg_linear_1,100
70,unreg_linear_2,100
70,L1reg_linear_117,100
75,baseline_0,47.2222222222222
75,unsup_BIC_1,83.3333333333333
75,unreg_linear_1,100
75,unreg_linear_2,100
75,L1reg_linear_117,100
80,baseline_0,63.8888888888889
80,unsup_BIC_1,83.3333333333333
80,unreg_linear_1,100
80,unreg_linear_2,100
80,L1reg_linear_117,100
85,baseline_0,63.8888888888889
85,unsup_BIC_1,83.3333333333333
85,unreg_linear_1,100
85,unreg_linear_2,100
85,L1reg_linear_117,100
90,baseline_0,63.8888888888889
90,unsup_BIC_1,83.3333333333333
90,unreg_linear_1,100
90,unreg_linear_2,100
90,L1reg_linear_117,100
95,baseline_0,55.5555555555556
95,unsup_BIC_1,83.3333333333333
95,unreg_linear_1,100
95,unreg_linear_2,100
95,L1reg_linear_117,83.3333333333333
100,baseline_0,55.5555555555556
100,unsup_BIC_1,83.3333333333333
100,unreg_linear_1,100
100,unreg_linear_2,100
100,L1reg_linear_117,94.4444444444444
200,baseline_0,44.4444444444444
200,unsup_BIC_1,83.3333333333333
200,unreg_linear_1,86.1111111111111
200,unreg_linear_2,100
200,L1reg_linear_117,100
300,baseline_0,38.8888888888889
300,unsup_BIC_1,83.3333333333333
300,unreg_linear_1,86.1111111111111
300,unreg_linear_2,100
300,L1reg_linear_117,100
400,baseline_0,47.2222222222222
400,unsup_BIC_1,83.3333333333333
400,unreg_linear_1,86.1111111111111
400,unreg_linear_2,100
400,L1reg_linear_117,100
500,baseline_0,47.2222222222222
500,unsup_BIC_1,83.3333333333333
500,unreg_linear_1,86.1111111111111
500,unreg_linear_2,100
500,L1reg_linear_117,100
600,baseline_0,47.2222222222222
600,unsup_BIC_1,83.3333333333333
600,unreg_linear_1,86.1111111111111
600,unreg_linear_2,100
600,L1reg_linear_117,100
700,baseline_0,47.2222222222222
700,unsup_BIC_1,83.3333333333333
700,unreg_linear_1,86.1111111111111
700,unreg_linear_2,100
700,L1reg_linear_117,100
800,baseline_0,47.2222222222222
800,unsup_BIC_1,83.3333333333333
800,unreg_linear_1,86.1111111111111
800,unreg_linear_2,100
800,L1reg_linear_117,100
900,baseline_0,61.1111111111111
900,unsup_BIC_1,83.3333333333333
900,unreg_linear_1,86.1111111111111
900,unreg_linear_2,100
900,L1reg_linear_117,100
1000,baseline_0,58.3333333333333
1000,unsup_BIC_1,83.3333333333333
1000,unreg_linear_1,86.1111111111111
1000,unreg_linear_2,100
1000,L1reg_linear_117,100
3382,baseline_0,63.8888888888889
3382,unsup_BIC_1,83.3333333333333
3382,unreg_linear_1,86.1111111111111
3382,unreg_linear_2,100
3382,L1reg_linear_117,100
