train.size,model,accuracy.percent
2,baseline_0,83.9662447257384
2,unsup_BIC_1,92.1940928270042
2,unreg_linear_1,83.2730560578662
2,unreg_linear_2,15.6720916214587
2,L1reg_linear_117,
4,baseline_0,86.9198312236287
4,unsup_BIC_1,92.1940928270042
4,unreg_linear_1,96.2929475587704
4,unreg_linear_2,96.7751657625075
4,L1reg_linear_117,93.0078360458107
6,baseline_0,86.9198312236287
6,unsup_BIC_1,92.1940928270042
6,unreg_linear_1,96.2628089210368
6,unreg_linear_2,95.1175406871609
6,L1reg_linear_117,43.9722724532851
8,baseline_0,86.9198312236287
8,unsup_BIC_1,92.1940928270042
8,unreg_linear_1,94.6051838456902
8,unreg_linear_2,90.0542495479204
8,L1reg_linear_117,94.2736588306209
10,baseline_0,86.9198312236287
10,unsup_BIC_1,92.1940928270042
10,unreg_linear_1,94.2736588306209
10,unreg_linear_2,87.462326702833
10,L1reg_linear_117,96.4436407474382
12,baseline_0,87.1308016877637
12,unsup_BIC_1,92.1940928270042
12,unreg_linear_1,95.5093429776974
12,unreg_linear_2,88.7281494876432
12,L1reg_linear_117,95.2380952380952
14,baseline_0,87.0102471368294
14,unsup_BIC_1,92.1940928270042
14,unreg_linear_1,95.6298975286317
14,unreg_linear_2,79.2344786015672
14,L1reg_linear_117,95.4792043399638
16,baseline_0,87.0102471368294
16,unsup_BIC_1,92.1940928270042
16,unreg_linear_1,95.8408679927667
16,unreg_linear_2,71.8203737191079
16,L1reg_linear_117,95.1778179626281
18,baseline_0,87.0102471368294
18,unsup_BIC_1,92.1940928270042
18,unreg_linear_1,96.7751657625075
18,unreg_linear_2,84.9005424954792
18,L1reg_linear_117,95.3586497890296
20,baseline_0,87.0102471368294
20,unsup_BIC_1,92.1940928270042
20,unreg_linear_1,93.7914406268837
20,unreg_linear_2,95.5997588908981
20,L1reg_linear_117,95.2380952380952
25,baseline_0,87.040385774563
25,unsup_BIC_1,92.1940928270042
25,unreg_linear_1,93.7311633514165
25,unreg_linear_2,95.5997588908981
25,L1reg_linear_117,95.3586497890296
30,baseline_0,86.9499698613623
30,unsup_BIC_1,92.1940928270042
30,unreg_linear_1,94.2133815551537
30,unreg_linear_2,95.7805907172996
30,L1reg_linear_117,95.5093429776974
35,baseline_0,86.6787221217601
35,unsup_BIC_1,92.1940928270042
35,unreg_linear_1,94.1531042796866
35,unreg_linear_2,95.8710066305003
35,L1reg_linear_117,95.6600361663653
40,baseline_0,86.6787221217601
40,unsup_BIC_1,92.1940928270042
40,unreg_linear_1,92.5557564798071
40,unreg_linear_2,95.1778179626281
40,L1reg_linear_117,95.5997588908981
45,baseline_0,87.462326702833
45,unsup_BIC_1,92.1940928270042
45,unreg_linear_1,93.7613019891501
45,unreg_linear_2,95.3586497890296
45,L1reg_linear_117,96.5943339361061
50,baseline_0,87.462326702833
50,unsup_BIC_1,92.1940928270042
50,unreg_linear_1,93.7613019891501
50,unreg_linear_2,95.328511151296
50,L1reg_linear_117,96.745027124774
55,baseline_0,87.3719107896323
55,unsup_BIC_1,92.1940928270042
55,unreg_linear_1,93.7613019891501
55,unreg_linear_2,95.328511151296
55,L1reg_linear_117,96.7751657625075
60,baseline_0,87.3719107896323
60,unsup_BIC_1,92.1940928270042
60,unreg_linear_1,93.7613019891501
60,unreg_linear_2,95.328511151296
60,L1reg_linear_117,97.0162748643761
65,baseline_0,87.3719107896323
65,unsup_BIC_1,92.1940928270042
65,unreg_linear_1,93.7311633514165
65,unreg_linear_2,95.3586497890296
65,L1reg_linear_117,96.8053044002411
70,baseline_0,87.3719107896323
70,unsup_BIC_1,92.1940928270042
70,unreg_linear_1,93.7613019891501
70,unreg_linear_2,95.328511151296
70,L1reg_linear_117,96.2929475587704
75,baseline_0,87.3719107896323
75,unsup_BIC_1,92.1940928270042
75,unreg_linear_1,93.8215792646172
75,unreg_linear_2,95.1175406871609
75,L1reg_linear_117,96.8354430379747
80,baseline_0,87.3719107896323
80,unsup_BIC_1,92.1940928270042
80,unreg_linear_1,94.0325497287523
80,unreg_linear_2,95.2380952380952
80,L1reg_linear_117,93.7914406268837
85,baseline_0,87.3719107896323
85,unsup_BIC_1,92.1940928270042
85,unreg_linear_1,94.0325497287523
85,unreg_linear_2,95.2380952380952
85,L1reg_linear_117,95.2682338758288
90,baseline_0,87.3719107896323
90,unsup_BIC_1,92.1940928270042
90,unreg_linear_1,94.0325497287523
90,unreg_linear_2,95.2983725135624
90,L1reg_linear_117,92.7667269439421
95,baseline_0,87.3719107896323
95,unsup_BIC_1,92.1940928270042
95,unreg_linear_1,94.0325497287523
95,unreg_linear_2,95.2079566003617
95,L1reg_linear_117,96.5943339361061
100,baseline_0,87.1308016877637
100,unsup_BIC_1,92.1940928270042
100,unreg_linear_1,94.0024110910187
100,unreg_linear_2,95.0572634116938
100,L1reg_linear_117,91.1995177817963
100,baseline_0,87.1308016877637
100,unsup_BIC_1,92.1940928270042
100,unreg_linear_1,94.0024110910187
100,unreg_linear_2,95.0572634116938
100,L1reg_linear_117,91.1995177817963
